ticket_id,customer_id,region,created_at,category,priority,status,description
TKT-3273,USR-64566,Southeast,2026-07-24 21:49:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-3274,USR-48972,Southeast,2026-07-24 17:12:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3275,USR-34034,Southeast,2026-07-24 18:59:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-3276,USR-79018,Northeast,2026-07-24 12:50:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-3277,USR-71391,Northeast,2026-07-24 14:44:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-3278,USR-70461,Northeast,2026-07-24 11:27:00,Shipping,Medium,Open,Customer inquiry regarding shipping issue.
TKT-3279,USR-21590,Northeast,2026-07-24 00:58:00,Refund Request,Low,Open,Customer inquiry regarding refund request issue.
TKT-3280,USR-77135,Northeast,2026-07-24 04:39:00,Billing,Low,Solved,Customer inquiry regarding billing issue.
TKT-3281,USR-48449,Northeast,2026-07-24 11:08:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-3282,USR-97828,Northeast,2026-07-24 01:48:00,Shipping,Low,Open,Customer inquiry regarding shipping issue.
TKT-3283,USR-21096,Northeast,2026-07-24 00:29:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3284,USR-87901,Northeast,2026-07-24 01:17:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3285,USR-53425,Northeast,2026-07-24 03:52:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-3286,USR-16949,Northeast,2026-07-24 01:07:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-3287,USR-74920,Northeast,2026-07-24 22:13:00,Refund Request,Low,Solved,Customer inquiry regarding refund request issue.
TKT-3288,USR-10845,Midwest,2026-07-24 20:54:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-3289,USR-18800,Midwest,2026-07-24 15:39:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3290,USR-22696,Midwest,2026-07-24 00:09:00,Refund Request,Low,Solved,Customer inquiry regarding refund request issue.
TKT-3291,USR-76296,Midwest,2026-07-24 07:13:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-3292,USR-63026,Midwest,2026-07-24 14:25:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3293,USR-90315,Midwest,2026-07-24 15:11:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-3294,USR-66669,Midwest,2026-07-24 21:28:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-3295,USR-96175,Midwest,2026-07-24 04:40:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3296,USR-36260,Midwest,2026-07-24 07:10:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-3297,USR-87170,Midwest,2026-07-24 15:30:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3298,USR-60570,Midwest,2026-07-24 15:23:00,Bug Report,Medium,Open,Customer inquiry regarding bug report issue.
TKT-3299,USR-65683,Midwest,2026-07-24 22:51:00,Login Issue,Medium,Open,Customer inquiry regarding login issue issue.
TKT-3300,USR-83952,West,2026-07-24 04:01:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3301,USR-94555,West,2026-07-24 12:00:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3302,USR-15587,West,2026-07-24 20:57:00,Bug Report,High,Open,Customer inquiry regarding bug report issue.
TKT-3303,USR-46294,West,2026-07-24 11:08:00,Shipping,High,Open,Customer inquiry regarding shipping issue.
TKT-3304,USR-37627,West,2026-07-24 00:10:00,Billing,High,Solved,Customer inquiry regarding billing issue.
TKT-3305,USR-77245,West,2026-07-24 11:57:00,Bug Report,High,Open,Customer inquiry regarding bug report issue.
TKT-3306,USR-95974,West,2026-07-24 02:11:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3307,USR-46482,West,2026-07-24 23:36:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3308,USR-59351,West,2026-07-24 21:19:00,Shipping,Low,Open,Customer inquiry regarding shipping issue.
TKT-3309,USR-76450,West,2026-07-24 15:38:00,Bug Report,Low,Solved,Customer inquiry regarding bug report issue.
TKT-3310,USR-87182,West,2026-07-24 21:33:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-3311,USR-18856,West,2026-07-24 18:22:00,Refund Request,High,Open,Customer inquiry regarding refund request issue.
TKT-3312,USR-22653,West,2026-07-24 01:01:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3313,USR-52422,West,2026-07-24 21:06:00,Shipping,High,Open,Customer inquiry regarding shipping issue.
TKT-3314,USR-60342,Southeast,2026-07-25 23:50:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-3315,USR-42831,Southeast,2026-07-25 13:59:00,Login Issue,Low,Solved,Customer inquiry regarding login issue issue.
TKT-3316,USR-59063,Southeast,2026-07-25 03:02:00,Bug Report,Low,Open,Customer inquiry regarding bug report issue.
TKT-3317,USR-24111,Southeast,2026-07-25 19:40:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3318,USR-82937,Southeast,2026-07-25 22:28:00,Shipping,Low,Solved,Customer inquiry regarding shipping issue.
TKT-3319,USR-98978,Southeast,2026-07-25 06:12:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-3320,USR-66893,Southeast,2026-07-25 09:14:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-3321,USR-13177,Southeast,2026-07-25 16:51:00,Product Question,Low,Solved,Customer inquiry regarding product question issue.
TKT-3322,USR-28423,Southeast,2026-07-25 20:42:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3323,USR-19432,Southeast,2026-07-25 00:23:00,Shipping,High,Solved,Customer inquiry regarding shipping issue.
TKT-3324,USR-75034,Southeast,2026-07-25 10:11:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-3325,USR-75647,Southeast,2026-07-25 06:53:00,Product Question,High,Open,Customer inquiry regarding product question issue.
TKT-3326,USR-18802,Southeast,2026-07-25 11:22:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-3327,USR-84599,Southeast,2026-07-25 14:27:00,Bug Report,Medium,Closed,Customer inquiry regarding bug report issue.
TKT-3328,USR-25456,Southeast,2026-07-25 02:08:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3329,USR-53374,Northeast,2026-07-25 15:14:00,Login Issue,High,Solved,Customer inquiry regarding login issue issue.
TKT-3330,USR-56911,Northeast,2026-07-25 00:14:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-3331,USR-80047,Northeast,2026-07-25 02:55:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-3332,USR-17424,Midwest,2026-07-25 19:32:00,Billing,Medium,Solved,Customer inquiry regarding billing issue.
TKT-3333,USR-44478,Midwest,2026-07-25 17:44:00,Login Issue,High,Open,Customer inquiry regarding login issue issue.
TKT-3334,USR-44194,West,2026-07-25 20:01:00,Login Issue,Medium,Open,Customer inquiry regarding login issue issue.
TKT-3335,USR-81707,West,2026-07-25 06:21:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3336,USR-74691,West,2026-07-25 23:21:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3337,USR-55330,West,2026-07-25 02:51:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-3338,USR-20563,West,2026-07-25 02:26:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-3339,USR-23639,West,2026-07-25 17:30:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-3340,USR-66559,West,2026-07-25 01:31:00,Refund Request,Low,Closed,Customer inquiry regarding refund request issue.
TKT-3341,USR-80016,Southeast,2026-07-26 07:01:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3342,USR-82416,Southeast,2026-07-26 19:55:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-3343,USR-66324,Southeast,2026-07-26 15:03:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
TKT-3344,USR-67403,Southeast,2026-07-26 22:27:00,Refund Request,Low,Closed,Customer inquiry regarding refund request issue.
TKT-3345,USR-35381,Southeast,2026-07-26 03:57:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3346,USR-22057,Southeast,2026-07-26 10:27:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3347,USR-84455,Southeast,2026-07-26 18:00:00,Product Question,Medium,Solved,Customer inquiry regarding product question issue.
TKT-3348,USR-17455,Southeast,2026-07-26 01:51:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-3349,USR-47040,Southeast,2026-07-26 02:03:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-3350,USR-48327,Northeast,2026-07-26 01:20:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-3351,USR-96060,Northeast,2026-07-26 04:38:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
TKT-3352,USR-74871,Northeast,2026-07-26 02:04:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-3353,USR-49677,Northeast,2026-07-26 22:47:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-3354,USR-79054,Northeast,2026-07-26 11:49:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3355,USR-23681,Northeast,2026-07-26 08:20:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-3356,USR-73728,Northeast,2026-07-26 01:22:00,Shipping,High,Solved,Customer inquiry regarding shipping issue.
TKT-3357,USR-40216,Northeast,2026-07-26 08:05:00,Product Question,Low,Solved,Customer inquiry regarding product question issue.
TKT-3358,USR-58809,Northeast,2026-07-26 09:47:00,Refund Request,Low,Closed,Customer inquiry regarding refund request issue.
TKT-3359,USR-67708,Northeast,2026-07-26 23:52:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-3360,USR-75392,Northeast,2026-07-26 20:48:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-3361,USR-49375,Northeast,2026-07-26 01:17:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-3362,USR-12470,Midwest,2026-07-26 08:54:00,Refund Request,Medium,Open,Customer inquiry regarding refund request issue.
TKT-3363,USR-36965,Midwest,2026-07-26 12:24:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-3364,USR-16849,Midwest,2026-07-26 12:11:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-3365,USR-13406,Midwest,2026-07-26 21:19:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-3366,USR-38382,Midwest,2026-07-26 19:48:00,Billing,Medium,Solved,Customer inquiry regarding billing issue.
TKT-3367,USR-66039,Midwest,2026-07-26 00:21:00,Bug Report,High,Open,Customer inquiry regarding bug report issue.
TKT-3368,USR-82521,Midwest,2026-07-26 23:59:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-3369,USR-70752,Midwest,2026-07-26 12:46:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-3370,USR-44091,West,2026-07-26 13:36:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-3371,USR-27284,West,2026-07-26 05:24:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-3372,USR-42759,West,2026-07-26 00:17:00,Bug Report,Medium,Closed,Customer inquiry regarding bug report issue.
TKT-3373,USR-15060,West,2026-07-26 17:18:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-3374,USR-95594,West,2026-07-26 19:17:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3375,USR-96609,West,2026-07-26 19:00:00,Login Issue,Medium,Solved,Customer inquiry regarding login issue issue.
TKT-3376,USR-70650,West,2026-07-26 10:53:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-3377,USR-57018,West,2026-07-26 00:28:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-3378,USR-46234,Southeast,2026-07-27 06:26:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-3379,USR-33567,Southeast,2026-07-27 19:35:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-3380,USR-26675,Southeast,2026-07-27 08:49:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-3381,USR-95980,Southeast,2026-07-27 07:40:00,Product Question,Low,Solved,Customer inquiry regarding product question issue.
TKT-3382,USR-34150,Southeast,2026-07-27 01:14:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-3383,USR-15499,Southeast,2026-07-27 21:32:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-3384,USR-43743,Southeast,2026-07-27 17:45:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-3385,USR-88719,Southeast,2026-07-27 00:43:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-3386,USR-68171,Southeast,2026-07-27 07:22:00,Login Issue,Low,Solved,Customer inquiry regarding login issue issue.
TKT-3387,USR-52701,Northeast,2026-07-27 03:32:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-3388,USR-94133,Northeast,2026-07-27 18:23:00,Bug Report,Medium,Closed,Customer inquiry regarding bug report issue.
TKT-3389,USR-52800,Northeast,2026-07-27 13:56:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-3390,USR-95456,Northeast,2026-07-27 19:50:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-3391,USR-31012,Northeast,2026-07-27 11:30:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-3392,USR-13346,Northeast,2026-07-27 11:02:00,Billing,Low,Solved,Customer inquiry regarding billing issue.
TKT-3393,USR-76608,Northeast,2026-07-27 03:38:00,Product Question,Medium,Solved,Customer inquiry regarding product question issue.
TKT-3394,USR-86373,Northeast,2026-07-27 18:45:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-3395,USR-95093,Northeast,2026-07-27 01:42:00,Bug Report,Low,Open,Customer inquiry regarding bug report issue.
TKT-3396,USR-85292,Northeast,2026-07-27 02:04:00,Product Question,High,Solved,Customer inquiry regarding product question issue.
TKT-3397,USR-25891,Northeast,2026-07-27 20:35:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-3398,USR-96402,Northeast,2026-07-27 16:51:00,Login Issue,High,Open,Customer inquiry regarding login issue issue.
TKT-3399,USR-53081,Midwest,2026-07-27 08:12:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-3400,USR-51263,Midwest,2026-07-27 07:51:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-3401,USR-63729,Midwest,2026-07-27 23:07:00,Bug Report,Low,Open,Customer inquiry regarding bug report issue.
TKT-3402,USR-20019,Midwest,2026-07-27 11:05:00,Billing,High,Solved,Customer inquiry regarding billing issue.
TKT-3403,USR-68847,West,2026-07-27 11:41:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-3404,USR-42105,West,2026-07-27 13:14:00,Refund Request,Low,Solved,Customer inquiry regarding refund request issue.
TKT-3405,USR-89370,West,2026-07-27 13:43:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-3406,USR-25461,West,2026-07-27 08:50:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-3407,USR-85499,West,2026-07-27 02:26:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-3408,USR-12033,West,2026-07-27 15:40:00,Product Question,Low,Open,Customer inquiry regarding product question issue.
TKT-3409,USR-71585,West,2026-07-27 05:07:00,Shipping,Medium,Solved,Customer inquiry regarding shipping issue.
TKT-3410,USR-13136,West,2026-07-27 23:06:00,Product Question,Low,Open,Customer inquiry regarding product question issue.
TKT-3411,USR-79377,West,2026-07-27 22:10:00,Login Issue,Low,Solved,Customer inquiry regarding login issue issue.
TKT-3412,USR-41645,Southeast,2026-07-28 11:08:00,Shipping,High,Solved,Customer inquiry regarding shipping issue.
TKT-3413,USR-87526,Southeast,2026-07-28 22:18:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-3414,USR-19666,Southeast,2026-07-28 19:39:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-3415,USR-92684,Southeast,2026-07-28 23:58:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-3416,USR-27643,Southeast,2026-07-28 14:47:00,Shipping,Medium,Open,Customer inquiry regarding shipping issue.
TKT-3417,USR-20982,Southeast,2026-07-28 23:11:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-3418,USR-58480,Southeast,2026-07-28 04:57:00,Login Issue,High,Solved,Customer inquiry regarding login issue issue.
TKT-3419,USR-67486,Southeast,2026-07-28 21:41:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
TKT-3420,USR-22700,Southeast,2026-07-28 05:32:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-3421,USR-83941,Southeast,2026-07-28 07:19:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
